entity_name,dba_name,street_number,street_name,city,zip_code,county,borough,square_footage,location
PERA PRODUCE & MEAT MARKET CORP,PERA PRODUCE & MEAT MARKET,4087,BROADWAY###,NEW YORK,10032,NEW YORK,Manhattan,2000,
LENOX DELI AND CONVENIENCE CORP,LENOX DELI AND CONVENIENCE,100,LENOX AVE,NEW YORK,10026,NEW YORK,Manhattan,1000,
SANTIAGO DELI 152 CORP,SANTIAGO DELI 152,3680,BROADWAY,NEW YORK,10031,NEW YORK,Manhattan,2200,
ORGANIC DELI & KIMCHI INC,ORGANIC DELI & KIMCHI,720,2ND AVE,NEW YORK,10016,NEW YORK,Manhattan,,
1272-1278 FOOD AND MEAT CORP,ANTILLANA SUPERFOOD MARKETPLACE,1272-1278,SAINT NICHOLAS AVE,NEW YORK,10033,NEW YORK,Manhattan,8000,
J U GOURMET DELI INC,J U GOURMET DELI,2448,ADAM CLAYTON POWELL BLVD,NEW YORK,10030,NEW YORK,Manhattan,2000,
LAFAYETTE DELI & CONVENIENCE INC,LAFAYETTE DELI & CONVENIENCE,107B,LAFAYETTE ST,NEW YORK,10013,NEW YORK,Manhattan,500,
CALIFORNIA GRILL AND DELI CORP,CALIFORNIA GRILL AND DELI,1348-B,AMSTERDAM AVENUE,NEW YORK,10027,NEW YORK,Manhattan,1000,
FRIDGES 1 LLC,FRIDGES,672,LEXINGTON AVE ##,NEW YORK,10022,NEW YORK,Manhattan,,
WORLD OF HEALTH CORP THE,WORLD OF HEALTH,720,WEST 181ST ST,NEW YORK,10033,NEW YORK,Manhattan,1000,
KUMA 363 NY LLC,KUMA 363 NY,363,GREENWICH ST #1A  ##,NEW YORK,10013,NEW YORK,Manhattan,2000,
DEV 1045 INC,GOOD NATURE,1045,SECOND AVE,NEW YORK,10022,NEW YORK,Manhattan,1100,
48 ORGANICS CORP,48 ORGANICS,60,WEST 48TH STREET,NEW YORK,10036,NEW YORK,Manhattan,,
1408 HAPPY DELI CORP,1408 HAPPY DELI,1408,SAINT NICHOLAS AVE,NEW YORK,10033,NEW YORK,Manhattan,1500,
SAHARA GROCERY AND CONVENIENCE CORP,SAHARA GROCERY AND CONVENIENCE,2504,7TH AVE,NEW YORK,10039,NEW YORK,Manhattan,1000,
JAY & M DELI CORP,JAY & M DELI,35,AVE D,NEW YORK,10009,NEW YORK,Manhattan,200,
CVS ALBANY LLC,CVS/PHARMACY #11355,2686,BROADWAY,NEW YORK,10025,NEW YORK,Manhattan,,
BROADWAY STARS DELI CORP,BROADWAY STARS DELI,2721,BROADWAY,NEW YORK,10025,NEW YORK,Manhattan,1200,
101 MINI MARKET CORP,101 MINI MARKET,1810,3RD AVE,NEW YORK,10029,NEW YORK,Manhattan,2000,
NEW 382 FARMERS DELI INC,NEW 382 FARMERS,382,8TH AVENUE,NEW YORK,10001,NEW YORK,Manhattan,3500,
EATS ON COLUMBUS MARKETPLACE INC,EATS ON COLUMBUS MARKETPLACE,501,COLUMBUS AVENUE,NEW YORK,10024,NEW YORK,Manhattan,2200,
CENTRAL CAFE & DELI INC,CENTRAL CAFE & DELI,159,W 50TH ST,NEW YORK,10019,NEW YORK,Manhattan,1500,
600 DELI CORP,600 DELI,600,10TH AVE,NEW YORK,10036,NEW YORK,Manhattan,750,
RA 22 PARK PLACE ENTERPRISES INC,CAFE,211,WEST 61ST STREET ##,NEW YORK,10023,NEW YORK,Manhattan,,
HYDRA HOSPITALITY 2 LLC,SPITFIRE CHEESE & SUNDRY,927,8TH AVENUE ##,NEW YORK,10019,NEW YORK,Manhattan,1700,
WEST 3RD NYC DELI INC,121 GOURMET DELI,121,W 3RD ST,NEW YORK,10012,NEW YORK,Manhattan,1000,
FAB GOURMET DELI CORP,FAB GOURMET DELI,2290,FREDERICK DOUGLASS BLVD,NEW YORK,10027,NEW YORK,Manhattan,1800,
STEVE DELI FOOD CORPORATION,STEVE DELI FOOD,2923,FREDERICK DOUGLAS BLVD ####,NEW YORK,10039,NEW YORK,Manhattan,1200,
ROLLGOOD,BITE PLANT BASED,16,W 37TH STREET  ##,NEW YORK,10018,NEW YORK,Manhattan,,
MI LUPITA GROCERY CORP,MI LUPITA GROCERY,132,NAGLE AVE,NEW YORK,10040,NEW YORK,Manhattan,2000,
1399 FINEST CAFE GROUP CORP,KRAVE CAFE & DELI,1399,2ND AVE,NEW YORK,10021,NEW YORK,Manhattan,1500,
U & G CORP,U & G CORP,581,W 207TH ST,NEW YORK,10034,NEW YORK,Manhattan,1300,
CAPA DELI & GROCERY LLC,CAPA DELI & GROCERY,144,SHERMAN AVE ####,NEW YORK,10034,NEW YORK,Manhattan,1200,
GOURMET SQUARE ORGANIC MARKET INC,GOURMET SQUARE ORGANIC MARKET,248,9TH AVE,NEW YORK,10001,NEW YORK,Manhattan,3700,
RIDGE MINI MARKET AND DELI 1 CORP,RIDGE MINI MARKET AND DELI 1,129,RIDGE ST,NEW YORK,10002,NEW YORK,Manhattan,,
DUANE READE INC,DUANE READE #21437,1,PENN PLAZA,NEW YORK,10119,NEW YORK,Manhattan,,
HEALTHY CHOICE 48 CORP,HEALTHY CHOICE 48,48,3RD AVE ###,NEW YORK,10003,NEW YORK,Manhattan,,
BHAKTI 1061 INC,DELITERIA DELI & GROCERY,1061,2ND AVE,NEW YORK,10022,NEW YORK,Manhattan,2500,
GREEN LAND GROCERY CORP,GREEN LAND GROCERY,4225,BROADWAY,NEW YORK,10033,NEW YORK,Manhattan,500,
D CHICHI DELI GROCERY CORP,D CHICHI DELI GROCERY,534,W 207TH ST,NEW YORK,10034,NEW YORK,Manhattan,,
2236 LA UNION DELI GROCERY CORP,2236 LA UNION DELI GROCERY,2108,AMSTERDAM AVE,NEW YORK,10032,NEW YORK,Manhattan,1200,
DUKE DELI & MARKET PLACE INC,DUKES CAFE,200,W 98TH ST,NEW YORK,10025,NEW YORK,Manhattan,1800,
WA STOP CONVENIENCE INC,WA STOP CONVENIENCE,344,AUDUBON AVE,NEW YORK,10033,NEW YORK,Manhattan,,
BENS DELI INC,BEN'S DELI,32,AVENUE B,NEW YORK,10009,NEW YORK,Manhattan,,
FARMER & DELICIOUS INC,FARMER IN THE DELI,301,E 56TH ST,NEW YORK,10022,NEW YORK,Manhattan,1200,
1514 GOURMET DELI & MORE CORP,1514 GOURMET DELI & MORE,1514,AMSTERDAM AVE,NEW YORK,10031,NEW YORK,Manhattan,1800,
1ST AVE CORNER STORE DELI GROC CO,1ST AVE CORNER STORE,2165,1ST AVE ####,NEW YORK,10029,NEW YORK,Manhattan,1800,
8TH ST MARKET CORP,HEAVENLY MARKET & CAFE,44,E 8TH STREET,NEW YORK,10003,NEW YORK,Manhattan,1400,
CALL SANTO DOMINGO GROCERY CORP,CALL SANTO DOMINGO GROCERY,598,W 178TH ST,NEW YORK,10033,NEW YORK,Manhattan,2800,
SZE SUPPLIES LLC,TERMINAL B MART,21,AVENUE B ##,NEW YORK,10009,NEW YORK,Manhattan,,
432 EMPIRE GOURMET DELI GROCERY CORP,432 EMPIRE GOURMET DELI GROCERY,432,2ND AVE,NEW YORK,10010,NEW YORK,Manhattan,,
REBEL CHEESE INC,REBEL CHEESE,88,ESSEX ST  STALL 35  ###,NEW YORK,10002,NEW YORK,Manhattan,,
GRAND LIBERTY CONVENIENCE INC,HEALTHY DELUXE,14,DELANCEY ST,NEW YORK,10002,NEW YORK,Manhattan,,
FUSHIMI MARKET LLC,FUSHIMI MARKET,838,6TH AVE,NEW YORK,10001,NEW YORK,Manhattan,5000,
UPTOWN CHOPCHEESE DELI CORP,UPTOWN CHOPCHEESE DELI,1561,SAINT NICHOLAS AVE  ##,NEW YORK,10040,NEW YORK,Manhattan,1100,
LEAH MINI MARKET CORP,LEAH MINI MARKET,3484,BROADWAY,NEW YORK,10031,NEW YORK,Manhattan,2000,
NYC GRILL & DELI CORP,NYC GRILL & DELI,191,AVENUE A  ##,NEW YORK,10009,NEW YORK,Manhattan,,
273 CONVENIENCE CORP,273 CONVENIENCE,273,W 131STREET  STORE #2,NEW YORK,10027,NEW YORK,Manhattan,1000,
96 DELI & GRILL CORPORATION,96 DELI & GRILL,1869,2ND AVE,NEW YORK,10029,NEW YORK,Manhattan,1800,
STUYTOWN MARKETPLACE INC,STUYTOWN MARKETPLACE,279,1ST AVE  ##,NEW YORK,10003,NEW YORK,Manhattan,,
CAROLINES DONUTS 2ND AVE LLC,CAROLINES DONUTS,1631,2ND AVENUE ##,NEW YORK,10028,NEW YORK,Manhattan,2400,
LAITH GROCERY DELI CORP,LAITH GROCERY,1932,3RD AVE,NEW YORK,10029,NEW YORK,Manhattan,,
224 NAGLE GROCERY CORP,224 NAGLE GROCERY,224,NAGLE AVE,NEW YORK,10034,NEW YORK,Manhattan,900,
5 SENSES DELI,5 SENSES DELI,206,3RD AVE,NEW YORK,10003,NEW YORK,Manhattan,900,
CHOPCHEESE DELI 5 CORP,CHOPCHEESE DELI,119,HESTER STREET SPACE D,NEW YORK,10002,NEW YORK,Manhattan,,
DYCKMAN CHOPCHEESE CORP,CHOPCHEESE DELI,229,DYCKMAN ST.,NEW YORK,10034,NEW YORK,Manhattan,1100,
5B DELI & GROCERY CORP,5B DELI & GROCERY,100,THAYER ST.,NEW YORK,10040,NEW YORK,Manhattan,1200,
DWENDY DELI GROCERY CORP,DWENDY DELI GROCERY,3872,BROADWAY,NEW YORK,10032,NEW YORK,Manhattan,1700,
HAMPTONS MARKETPLACE INC,HAMPTONS MARKETPLACE,312,11TH AVE,NEW YORK,10001,NEW YORK,Manhattan,2700,
DIAMOND MINI MARKET CORP,DIAMOND MINI MARKET,1869 B,LEXINGTON AVENUE  ###,NEW YORK,10029,NEW YORK,Manhattan,,
MITSUKI MARKETPLACE INC,MITSUKI JAPANESE MARKETPLACE,38,PARK ROW,NEW YORK,10038,NEW YORK,Manhattan,,
FOOD FINEST GOURMET DELI INC,FOOD FINEST GOURMET DELI,5085,BROADWAY,NEW YORK,10034,NEW YORK,Manhattan,1400,
CENTRAL VALLEY DELI INC,CENTRAL VALLEY DELI,916,SEVENTH AVE ##,NEW YORK,10019,NEW YORK,Manhattan,1500,
HL DELI CORP,HL DELI,1384,YORK AVE ##,NEW YORK,10021,NEW YORK,Manhattan,900,
1613 GOURMET DELI INC,1613 GOURMET DELI,1613,ST.NICHOLAS AVE,NEW YORK,10040,NEW YORK,Manhattan,1200,
PETROSSIAN BOUTIQUE INC,PETROSSIAN BOUTIQUE,419,WEST 13TH STREET  ##,NEW YORK,10014,NEW YORK,Manhattan,,
DALILAS FOOD MARKET INC,DALILA'S FOOD MARKET,126,E 103RD ST. ###,NEW YORK,10029,NEW YORK,Manhattan,20000,
AMSTERDAM MARKET LLC,SIX 60 ONE,661,AMSTERDAM AVE  ##,NEW YORK,10025,NEW YORK,Manhattan,8000,
KITCHEN VALLEY MARKETPLACE INC,KITCHEN VALLEY MARKETPLACE,863,9TH AVE,NEW YORK,10019,NEW YORK,Manhattan,3200,
ALIMENTUS GUATEMIX 502 LLC,EL PETENCITO DELI GROCERIE,339,E 108TH ST ##  STORE #1,NEW YORK,10029,NEW YORK,Manhattan,1800,
WEST 9TH FINEST DELI LLC,WEST 9TH FINEST DELI,64,W 9TH STREET,NEW YORK,10011,NEW YORK,Manhattan,1000,
104 HARLEM DELI CORP,104 HARLEM DELI,104,E 128TH ST.,NEW YORK,10035,NEW YORK,Manhattan,1000,
HELLS KITCHEN STORE LLC,GRAB AND GO MARKET,304,WEST 40TH ST ##,NEW YORK,10018,NEW YORK,Manhattan,,
814 OASIS DELI & GRILL PLUS CORP,814 OASIS DELI & GRILL PLUS,814,W 187TH ST,NEW YORK,10033,NEW YORK,Manhattan,,
FANTASY DELI CORP,FANTASY DELI,327,1ST AVE,NEW YORK,10003,NEW YORK,Manhattan,,
MYK MART LLC,GENKIYA MART,54,SPRING STREET,NEW YORK,10012,NEW YORK,Manhattan,2000,
LEXINGTON DELI & CONVENIENCE CORP,LEXINGTON DELI & CONVENIENCE,569,LEXINGTON AVE,NEW YORK,10022,NEW YORK,Manhattan,500,
MR MOH DELI CORP,MR MOH DELI,2001,3RD AVE ##,NEW YORK,10029,NEW YORK,Manhattan,1800,
CHELSEAS SIGNATURE DELI CORP,CHELSEAS SIGNATURE DELI,134,8TH AVENUE,NEW YORK,10011,NEW YORK,Manhattan,,
CHUBBZWAY DELI INC,CHUBBZWAY DELI,21,CONVENT AVE,NEW YORK,10027,NEW YORK,Manhattan,1000,
LOS MUCHACHOS MEAT MARKET & GROCERY CORP,LOS MUCHACHOS MEAT MARKET,26,JEFFERSON ST  ##,NEW YORK,10002,NEW YORK,Manhattan,1000,
YDHNY INC,YDHNY,233,ST NICHOLAS AVE ##,NEW YORK,10027,NEW YORK,Manhattan,,
CHELSEA DELI & CAFÉ INC,CHELSEA DELI & CAFE,130,9TH AVE ##,NEW YORK,10011,NEW YORK,Manhattan,1300,
JAY SUSHI INC,JAY SUSHI,233,ST NICHOLAS AVE###,NEW YORK,10027,NEW YORK,Manhattan,500,
PAMELA GROCERY STORE CORP,PAMELA GROCERY STORE,1626,PARK AVE,NEW YORK,10029,NEW YORK,Manhattan,2200,
160 GROCERY INC,160 GROCERY,2011C,AMSTERDAM AVE,NEW YORK,10032,NEW YORK,Manhattan,1400,
SMS 2ND CS LLC,7-ELEVEN STORE #37116B,2256,2ND AVE. ###,NEW YORK,10029,NEW YORK,Manhattan,2200,
JOE M MINIMARKET INC,JOE M MINIMARKET,3149,BROADWAY,NEW YORK,10027,NEW YORK,Manhattan,1800,
NY CITY GRILL CORP,NY CITY GRILL,101,W 137TH STREET,NEW YORK,10030,NEW YORK,Manhattan,,
MAXS GOURMET DELI CORP,MAXS GOURMET DELI,3345,BROADWAY,NEW YORK,10031,NEW YORK,Manhattan,,
TEUSCHER PROMENADE LLC,TEUSCHER CHOCOLATES OF SWITZERLAND,25,E 61ST SREET,NEW YORK,10065,NEW YORK,Manhattan,,
AMAZE MEAT MARKET INC,AMAZE MEAT MARKET,62,ELIZABETH ST. ###,NEW YORK,10013,NEW YORK,Manhattan,,
EL BARRIO CONVENIENCE SHOP INC,EL BARRIO CONVENIENCE SHOP,153,E 106TH STREET ###,NEW YORK,10029,NEW YORK,Manhattan,1500,
UNITED CORP 1,UNITED WE STAND DELI,814,10TH AVE,NEW YORK,10019,NEW YORK,Manhattan,2000,
AB TWINS GROCERY INC,AB TWINS GROCERY,2296,1ST AVE,NEW YORK,10035,NEW YORK,Manhattan,500,
LEX GRILL & JUICE BAR CORP,LEX GRILL & JUICE BAR,97,LEXINGTON AVENUE,NEW YORK,10010,NEW YORK,Manhattan,750,
MADISON CAFE & GRILL CORPORATION,MADISON CAFE & GRILL,244,MADISON AVE ###,NEW YORK,10016,NEW YORK,Manhattan,1600,
2 CAMPUS DELI CORP,2 CAMPUS DELI,469,W 157TH STREET,NEW YORK,10032,NEW YORK,Manhattan,1800,
SOLIMANS GROCERY CORP,SOLIMAN'S GROCERY,129,E 45TH ST #6,NEW YORK,10017,NEW YORK,Manhattan,1000,
2ND AVENUE FANTASY FOOD INC,2ND AVENUE FANTASY FOOD,2383,2ND AVE,NEW YORK,10035,NEW YORK,Manhattan,1100,
TEN ICHI MART 5TH AVENUE INC,TEN ICHI MART 5TH AVENUE,178,5TH AVENUE,NEW YORK,10010,NEW YORK,Manhattan,,
1773 EXPRESS DELI CORPORATION,1773 EXPRESS DELI,1773,1ST AVE,NEW YORK,10128,NEW YORK,Manhattan,,
EL AGUILA REAL MEAT MARKET CORP,EL AGUILA REAL MEAT MARKET,528,W 145TH ST  #1,NEW YORK,10031,NEW YORK,Manhattan,2200,
FATOOMA CORP,EDIBLE ARRANGEMENTS,221,W 14TH STREET,NEW YORK,10011,NEW YORK,Manhattan,,
ELITE 128 LLC,7-ELEVEN STORE #42327A,128,W 34TH ST. ###,NEW YORK,10001,NEW YORK,Manhattan,3500,
NEW YORK SEAFOOD MARKET CORP,NEW YORK SEAFOOD MARKET,454,LENOX AVENUE,NEW YORK,10037,NEW YORK,Manhattan,1500,
2401 FOOD CORP,KEY FOOD UWS,2401,BROADWAY,NEW YORK,10024,NEW YORK,Manhattan,7200,
HARLEM FRAGRANCES INC,HARLEM FRAGRANCES,2355,FREDERICK DOUGLAS BLVD,NEW YORK,10027,NEW YORK,Manhattan,2500,
ONE 4 ALL MINI MARKET & DELI INC,ONE 4 ALL MINI MARKET & DELI,1862,3RD AVE,NEW YORK,10029,NEW YORK,Manhattan,2200,
GOLDEN STEAMER I INC,GOLDEN STEAMER I,210,GRAND ST,NEW YORK,10013,NEW YORK,Manhattan,2500,
DISALCUMBRES CORP,TABLA A LA TABLA,238,E 58TH STREET,NEW YORK,10022,NEW YORK,Manhattan,600,
WEGMANS FOOD MARKETS INC,WEGMANS FOOD MARKET #156,770,BROADWAY,NEW YORK,10003,NEW YORK,Manhattan,90000,
ESAM FOOD CORP,ESAM FOOD,572,9TH AVE,NEW YORK,10036,NEW YORK,Manhattan,1500,
NEUHAUS INC,NEUHAUS,651,LEXINGTON AVE,NEW YORK,10022,NEW YORK,Manhattan,500,
AMEER DELI & GRILL CORP,AMEER DELI & GRILL,4996,"BROADWAY, STORE 1",NEW YORK,10034,NEW YORK,Manhattan,1000,
LM V INC,LINCOLN MARKET,233,ST NICHOLAS AVE,NEW YORK,10027,NEW YORK,Manhattan,20000,
1 OCEAN DELI CORP,1 OCEAN DELI,1990,LEXINGTON AVE,NEW YORK,10035,NEW YORK,Manhattan,1500,
AB FRESH DELI GROCERY JUICE BAR 1 INC,AB FRESH DELI GROCERY JUICE BAR,402,E 118TH STREET,NEW YORK,10035,NEW YORK,Manhattan,950,
321 W DELI CORP,MOM'S FOOD MARKET,321,W 110TH STREET,NEW YORK,10026,NEW YORK,Manhattan,2000,
ARKAN FOOD CORP,ARKAN FOOD,477,MALCOLM BLVD,NEW YORK,10037,NEW YORK,Manhattan,1200,
102 FAMILY ORGANIC DELI CORP,102 FAMILY ORGANIC DELI,1980,2ND AVE,NEW YORK,10029,NEW YORK,Manhattan,2000,
79 GREENWICH INCORPORATED,79 GREENWICH (NY GRILL & DELI),79,GREENWICH AVE ###,NEW YORK,10014,NEW YORK,Manhattan,,
BEAN GOURMET COFFEE LLC,BEAN GOURMET COFFEE DELI,320,W 14TH ST,NEW YORK,10014,NEW YORK,Manhattan,2000,
NEW AMSTERDAM DELI CORP,NEW AMSTERDAM DELI,1536,AMSTERDAM AVE,NEW YORK,10031,NEW YORK,Manhattan,2000,
FINE DELI CORP,FINE DELI,315,PLEASANT AVE,NEW YORK,10035,NEW YORK,Manhattan,1000,
HEAVEN ON 7TH MARKETPLACE INC,HEAVEN ON 7TH MARKETPLACE,850,7TH AVENUE,NEW YORK,10019,NEW YORK,Manhattan,3000,
ASARO FARMS LLC,BEST SICILY BOTTEGA,85,BEAVER ST,NEW YORK,10005,NEW YORK,Manhattan,650,
AVENUE A DELI & GRILL CORP,AVENUE A DELI & GRILL,123,AVENUE A ####,NEW YORK,10009,NEW YORK,Manhattan,1000,
TIPICOS GUATEMAYA MARINITA CORP,GROCERY GUATEMAYA,1715,LEXINGTON AVE,NEW YORK,10029,NEW YORK,Manhattan,1800,
173 PHARMACY CORP,173 PHARMACY,572,W 173RD STREET,NEW YORK,10032,NEW YORK,Manhattan,2200,
FENG YUAN MEAT MARKET INC,FENG YUAN MEAT MARKET,337,GRAND ST ##,NEW YORK,10002,NEW YORK,Manhattan,,
3788 FOOD CORP,EXTRA JUMBO BY ASSOCIATED,3788,BROADWAY,NEW YORK,10032,NEW YORK,Manhattan,10000,
BIG NIGHT WEST VILLAGE LLC,BIG NIGHT,236,W 10TH ST  ##,NEW YORK,10014,NEW YORK,Manhattan,,
GRACEFULLY DELI CORP,GRACEFULLY DELI,180,LEXINGTON AVE,NEW YORK,10016,NEW YORK,Manhattan,1200,
HAPPIER 365 LLC,HAPPIER GROCERY,365,CANAL STREET  ##,NEW YORK,10013,NEW YORK,Manhattan,,
SABA GROCERY STORE CORP,SABA GROCERY,3430,BROADWAY,NEW YORK,10031,NEW YORK,Manhattan,1000,
TRADER JOES EAST INC,TRADER JOES 576,121,W 125TH ST,NEW YORK,10027,NEW YORK,Manhattan,18000,
J&T NANDA CORP,C-TOWN FRESH MARKET,1660,MADISON AVENUE,NEW YORK,10029,NEW YORK,Manhattan,4000,
KARIM DELI GROCERY CORPORATION,KARIM DELI GROCERY,201,WEST 131ST STREET,NEW YORK,10027,NEW YORK,Manhattan,1200,
BERRY ORGANIC MARKET CORP,BERRY ORGANIC MARKET,25,SHERMAN AVENUE,NEW YORK,10040,NEW YORK,Manhattan,1200,
FOOD VALLEY GOURMET DELI INC,FOOD VALLEY GOURMET DELI,2594,ADAM CLAYTON POWELL JR BLVD,NEW YORK,10039,NEW YORK,Manhattan,900,
YI 86 CORP,YI 86,524,COLUMBUS AVENUE,NEW YORK,10024,NEW YORK,Manhattan,,
DIAZ GARDEN CORP,STRAWBERRY GARDEN,98,NAGLE AVE STORE 8,NEW YORK,10040,NEW YORK,Manhattan,1700,
HEIGHTS DELI AND MINI MART INC,HEIGHTS DELI AND MINI MART,494,AUDUBON AVE,NEW YORK,10040,NEW YORK,Manhattan,1300,
BROADWAY MARKET PLACE INC,BROADWAY MARKET PLACE,3620,BROADWAY,NEW YORK,10031,NEW YORK,Manhattan,2200,
NFM COLUMBUS LLC,NUTS FACTORY,284,COLUMBUS AVE ###,NEW YORK,10023,NEW YORK,Manhattan,,
D&R CONVENIENCE CORP,D&R CONVENIENCE,5,E 115TH STREET,NEW YORK,10029,NEW YORK,Manhattan,,
HOME THREAD INC,MAX DEALS,4280,BROADWAY ##,NEW YORK,10033,NEW YORK,Manhattan,17000,
METRO MARKETPLACE LLC,METRO MARKETPLACE,1630,MADISON AVENUE,NEW YORK,10029,NEW YORK,Manhattan,,
SONS KITCHEN LLC,SONS KITCHEN,77,7TH AVE,NEW YORK,10011,NEW YORK,Manhattan,,
SONS KITCHEN LLC,SONS KITCKEN,84,3RD AVE,NEW YORK,10003,NEW YORK,Manhattan,,
SONS KITCHEN LLC,SONS KITCHEN,2840,BROADWAY  ##,NEW YORK,10025,NEW YORK,Manhattan,50,
SONS KITCHEN LLC,SONS KITCHEN,2589,BROADWAY ###,NEW YORK,10025,NEW YORK,Manhattan,50,
7TH AVE MIKE FOOD CORP 1,7TH AVE MIKE FOOD,2299,ADAM CLAYTON POWELL JR BLVD,NEW YORK,10030,NEW YORK,Manhattan,1200,
GOURMET DELI ON 8TH AVE CORP,GOURMET DELI ON 8TH AVE,100,8TH AVE,NEW YORK,10011,NEW YORK,Manhattan,,
GALLERIA GOURMET MARKETPLACE INC,GALLERIA GOURMET MARKETPLACE,203,10TH AVE,NEW YORK,10011,NEW YORK,Manhattan,900,
BRUTUS 123 INC,MILANO MARKET,2892,BROADWAY,NEW YORK,10025,NEW YORK,Manhattan,2300,
TARGET CORPORATION,TARGET STORE T-3380,10,UNION SQUARE EAST,NEW YORK,10003,NEW YORK,Manhattan,33000,
125 FRESH FOOD INC,125 FRESH FOOD,2425,2ND AVE,NEW YORK,10035,NEW YORK,Manhattan,1400,
WESTSIDE DELI AND CONVENIENCE CORP,WESTSIDE DELI AND CONVENIENCE,996,AMSTERDAM AVE,NEW YORK,10025,NEW YORK,Manhattan,1000,
EMIS DELI CORP,EMI'S DELI,1665,LEXINGTON AVE,NEW YORK,10029,NEW YORK,Manhattan,1800,
JS SUSHI NY INC,JS SUSHI,235,E 106TH ST ###,NEW YORK,10029,NEW YORK,Manhattan,300,
COLUMBIA CAFETERIA & MARKETPLACE INC,BABA'S MARKETPLACE,1260,AMSTERDAM AVENUE,NEW YORK,10027,NEW YORK,Manhattan,1800,
TRIBECA DELI GRILL CORP,TRIBECA DELI GRILL,165,CHURCH ST FNT 1,NEW YORK,10007,NEW YORK,Manhattan,1000,
HO FOODS MART INC,HO FOODS MART,169,HESTER STREET,NEW YORK,10013,NEW YORK,Manhattan,,
EL ARISTEO ESTABLISHMENT,FLORENCE PRIME MEAT MARKET,5,JONES STREET FRONT 1,NEW YORK,10014,NEW YORK,Manhattan,1000,
LAN LAN GINSENG INC,LAN LAN GINSENG,87,E BROADWAY,NEW YORK,10002,NEW YORK,Manhattan,,
GIO AVENUE C INC,C-TOWN SUPERMARKET,188,AVENUE C,NEW YORK,10009,NEW YORK,Manhattan,16000,
1968 3RD AVE DELI GROCERY CORP,1968 3RD AVE DELI GROCERY,1968,3RD AVE,NEW YORK,10029,NEW YORK,Manhattan,1500,
PINK & WHITE MARKETS INC,MORTON WILLIAMS SUPERMARKETS,2015,BROADWAY,NEW YORK,10023,NEW YORK,Manhattan,,
POP UP GROCER INC,POP UP GROCER,205,BLEECKER STREET,NEW YORK,10012,NEW YORK,Manhattan,3000,
KAHTAN 170 DELI CORP,KAHTAN 170 DELI,2210,AMSTERDAM AVE,NEW YORK,10032,NEW YORK,Manhattan,2000,
PACES ITALIAN MARKET 2 INC,PACES ITALIAN MARKET 2,4131,BROADWAY ##,NEW YORK,10033,NEW YORK,Manhattan,2000,
J&Y OLIVE DELI CORP,J&Y OLIVE DELI,121,WEST 116TH ST,NEW YORK,10026,NEW YORK,Manhattan,700,
DOUGLASS DISCOUNT INC,DOUGLAS 99 CENTS,2701,FREDERICK DOUGLASS BLVD  ##,NEW YORK,10030,NEW YORK,Manhattan,2000,
NY CAKE ACADEMY LLC,NY CAKE ACADEMY,118,W 22ND ST,NEW YORK,10011,NEW YORK,Manhattan,6000,
ORION PLAZA INC,AHIN SEAFOOD @ SUPER FOOD TOWN,300,WEST 145TH ST. ###,NEW YORK,10039,NEW YORK,Manhattan,350,
KM 144 GROCERY CORP,K.M. 144 GROCERY,1700,AMSTERDAM AVE,NEW YORK,10031,NEW YORK,Manhattan,2200,
BROADWAY SMOKE SHOP LLC,BROADWAY SMOKE SHOP,3529,BROADWAY,NEW YORK,10031,NEW YORK,Manhattan,1800,
VARICK MARKET PLACE INC,VARICK MARKET PLACE,80,VARICK STREET,NEW YORK,10013,NEW YORK,Manhattan,,
SHAKSHI BROADWAY CORP,NYC ORGANIC DELI,3340,BROADWAY STORE 1 ##,NEW YORK,10031,NEW YORK,Manhattan,1800,
SONS KITCHEN LLC,SONS KITCHEN,170,WEST 23RD STREET. -,NEW YORK,10011,NEW YORK,Manhattan,,
900 KING DELI CORPORATION,900 KING DELI,900,COLUMBUS AVE,NEW YORK,10025,NEW YORK,Manhattan,1000,
DAYFRESH 75 BROADWAY INC,DAYFRESH 75 BROADWAY,75,E BROADWAY  ##,NEW YORK,10002,NEW YORK,Manhattan,,
DAYFRESH 65 ST INC,DAYFRESH,128,MOTT ST  ##,NEW YORK,10013,NEW YORK,Manhattan,,
90 ST GOURMET DELI INC,90 ST GOURMET DELI,1741,1ST AVENUE,NEW YORK,10128,NEW YORK,Manhattan,2000,
2527 MR DELI GOURMET 1 CORP,2527 MR DELI GOURMET 1,2527,FREDRICK DOUGLASS BLVD,NEW YORK,10030,NEW YORK,Manhattan,1200,
PARK VIEW DELI CORP,PARK VIEW CONVENIENCE,392,E 10TH ST STE 1###,NEW YORK,10009,NEW YORK,Manhattan,1200,
NY A&M 1990 CORP,MARKETERIA,1187,1ST AVE,NEW YORK,10065,NEW YORK,Manhattan,,
901 FRESH DELI CORP,901 FRESH DELI,901,COLUMBUS AVE,NEW YORK,10025,NEW YORK,Manhattan,2000,
ALZ CAMPUS DELI CORP,ALZ CAMPUS DELI,1622,AMSTERDAM  AVE,NEW YORK,10031,NEW YORK,Manhattan,2200,
EL ECONOMICO 99 & UP CORP,EL ECONOMICO 99 & UP,1639,ST NICHOLAS AVE ###,NEW YORK,10040,NEW YORK,Manhattan,1300,
